               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  82,            0.021352,            0.011291,           0.0084979,             0.55638,             0.42428,             0.43925,             0.23518,            0.021433,            0.008505,            0.006725,          0.00086252,          0.00086252,          0.00086252
                  83,            0.021302,            0.011318,           0.0084352,              0.5585,             0.42386,             0.43975,             0.23567,            0.021432,           0.0085098,           0.0067164,          0.00086082,          0.00086082,          0.00086082
                  84,             0.02138,            0.011399,           0.0084669,             0.56347,             0.42092,             0.44038,             0.23584,             0.02143,           0.0085141,           0.0067107,          0.00085912,          0.00085912,          0.00085912
                  85,            0.021202,            0.011272,            0.008432,             0.56772,             0.42069,             0.44115,             0.23598,            0.021427,            0.008517,           0.0067071,          0.00085743,          0.00085743,          0.00085743
                  86,            0.021302,            0.011327,           0.0084614,             0.56633,             0.42239,             0.44171,             0.23635,            0.021422,           0.0085192,           0.0067005,          0.00085573,          0.00085573,          0.00085573
                  87,            0.021262,            0.011292,           0.0083813,             0.56327,             0.42418,              0.4425,             0.23688,            0.021418,           0.0085185,           0.0066908,          0.00085403,          0.00085403,          0.00085403
                  88,            0.021282,            0.011364,           0.0084041,             0.55806,             0.42777,              0.4428,             0.23748,            0.021416,           0.0085211,           0.0066822,          0.00085233,          0.00085233,          0.00085233
                  89,            0.021263,            0.011295,           0.0084079,             0.56257,             0.42575,             0.44349,             0.23772,            0.021411,           0.0085206,           0.0066721,          0.00085064,          0.00085064,          0.00085064
                  90,            0.021177,            0.011262,           0.0083691,               0.572,             0.42207,             0.44506,             0.23804,            0.021404,           0.0085184,           0.0066621,          0.00084894,          0.00084894,          0.00084894
                  91,            0.021214,            0.011344,           0.0083537,             0.57567,             0.42223,             0.44619,             0.23827,            0.021397,           0.0085173,           0.0066536,          0.00084724,          0.00084724,          0.00084724
                  92,            0.021265,            0.011325,           0.0083531,             0.57638,             0.42259,             0.44732,             0.23883,            0.021389,           0.0085172,           0.0066411,          0.00084555,          0.00084555,          0.00084555
                  93,            0.021146,            0.011267,            0.008317,             0.57384,              0.4255,             0.44862,             0.23979,            0.021381,           0.0085144,           0.0066257,          0.00084385,          0.00084385,          0.00084385
                  94,            0.021176,            0.011283,           0.0083373,              0.5761,             0.42517,             0.44974,             0.24017,            0.021369,           0.0085128,           0.0066135,          0.00084215,          0.00084215,          0.00084215
                  95,            0.021198,            0.011336,           0.0082878,             0.57203,             0.42788,             0.45056,             0.24038,            0.021357,           0.0085104,           0.0066002,          0.00084045,          0.00084045,          0.00084045
                  96,            0.021161,            0.011311,           0.0082749,             0.57072,             0.42975,             0.45105,             0.24052,            0.021348,           0.0085096,           0.0065858,          0.00083876,          0.00083876,          0.00083876
                  97,            0.021157,             0.01129,           0.0083079,             0.57807,             0.42675,             0.45218,             0.24113,            0.021336,           0.0085057,           0.0065694,          0.00083706,          0.00083706,          0.00083706
                  98,            0.021121,            0.011301,           0.0082899,             0.59116,             0.41887,             0.45269,             0.24152,            0.021324,           0.0085032,           0.0065523,          0.00083536,          0.00083536,          0.00083536
                  99,            0.021167,            0.011268,           0.0082542,             0.60961,             0.41145,             0.45357,             0.24226,            0.021312,           0.0085021,           0.0065337,          0.00083366,          0.00083366,          0.00083366
                 100,            0.021133,            0.011296,           0.0082603,             0.56209,             0.43948,             0.45486,             0.24315,            0.021299,           0.0084989,           0.0065162,          0.00083197,          0.00083197,          0.00083197
                 101,            0.021078,            0.011207,           0.0082558,             0.56052,             0.43937,             0.45518,              0.2439,            0.021286,           0.0084959,            0.006498,          0.00083027,          0.00083027,          0.00083027
                 102,            0.021052,            0.011301,            0.008259,             0.61027,             0.41194,             0.45636,             0.24453,            0.021271,           0.0084904,           0.0064783,          0.00082857,          0.00082857,          0.00082857
                 103,            0.021023,            0.011321,           0.0082512,             0.55444,             0.44633,              0.4579,             0.24531,            0.021255,           0.0084877,           0.0064612,          0.00082688,          0.00082688,          0.00082688
                 104,            0.021108,            0.011329,           0.0082016,             0.55934,             0.44571,             0.45869,             0.24607,            0.021241,           0.0084844,           0.0064424,          0.00082518,          0.00082518,          0.00082518
                 105,            0.021054,            0.011221,           0.0081966,             0.55039,             0.45117,             0.45975,             0.24649,            0.021229,           0.0084776,            0.006425,          0.00082348,          0.00082348,          0.00082348
                 106,            0.021016,            0.011249,           0.0081976,             0.55033,             0.45329,             0.46092,             0.24727,             0.02121,           0.0084704,           0.0064056,          0.00082178,          0.00082178,          0.00082178
                 107,            0.021045,            0.011236,           0.0082292,             0.59159,             0.43071,             0.46218,             0.24807,            0.021195,           0.0084678,           0.0063897,          0.00082009,          0.00082009,          0.00082009
                 108,            0.021019,            0.011284,           0.0081992,             0.59654,             0.42958,             0.46328,             0.24877,            0.021179,           0.0084643,           0.0063729,          0.00081839,          0.00081839,          0.00081839
                 109,            0.021003,             0.01129,           0.0081688,             0.59941,             0.42966,             0.46447,             0.24964,            0.021161,           0.0084585,           0.0063533,          0.00081669,          0.00081669,          0.00081669
                 110,             0.02102,            0.011255,            0.008169,             0.60042,             0.43191,             0.46556,             0.25034,            0.021142,           0.0084535,           0.0063318,          0.00081499,          0.00081499,          0.00081499
                 111,            0.021039,            0.011299,           0.0081304,             0.59634,             0.43507,             0.46674,             0.25125,            0.021123,           0.0084479,           0.0063138,           0.0008133,           0.0008133,           0.0008133
                 112,            0.020984,            0.011275,           0.0081395,             0.60996,             0.42927,             0.46833,             0.25202,            0.021104,           0.0084433,           0.0062938,           0.0008116,           0.0008116,           0.0008116
                 113,            0.020917,            0.011258,           0.0081209,             0.61436,             0.42962,             0.46996,             0.25302,            0.021086,           0.0084375,           0.0062737,           0.0008099,           0.0008099,           0.0008099
                 114,            0.020969,            0.011266,            0.008152,             0.62392,              0.4254,             0.47113,              0.2541,            0.021068,           0.0084311,           0.0062562,          0.00080821,          0.00080821,          0.00080821
                 115,            0.020932,            0.011221,           0.0080807,             0.61387,             0.43239,             0.47217,              0.2552,            0.021048,           0.0084256,           0.0062358,          0.00080651,          0.00080651,          0.00080651
                 116,            0.020968,            0.011252,           0.0081347,             0.62381,             0.42875,             0.47319,              0.2561,            0.021025,           0.0084173,           0.0062148,          0.00080481,          0.00080481,          0.00080481
                 117,            0.020905,            0.011275,            0.008106,             0.59457,             0.44588,             0.47424,               0.257,            0.021006,           0.0084118,           0.0061962,          0.00080311,          0.00080311,          0.00080311
                 118,            0.021014,             0.01125,           0.0080721,             0.58327,             0.45382,             0.47537,             0.25765,            0.020988,           0.0084074,           0.0061768,          0.00080142,          0.00080142,          0.00080142
                 119,            0.020876,            0.011193,           0.0080435,             0.58607,             0.45397,             0.47675,              0.2584,            0.020967,           0.0083995,           0.0061576,          0.00079972,          0.00079972,          0.00079972
                 120,            0.020824,            0.011222,           0.0080633,             0.61306,             0.44037,             0.47801,             0.25901,            0.020947,           0.0083949,           0.0061353,          0.00079802,          0.00079802,          0.00079802
                 121,            0.020954,            0.011237,           0.0081382,             0.58487,             0.45731,             0.47887,              0.2597,            0.020927,           0.0083882,           0.0061166,          0.00079632,          0.00079632,          0.00079632
                 122,            0.020857,            0.011173,           0.0080535,             0.59585,             0.45209,             0.48009,             0.26039,            0.020906,           0.0083839,           0.0060978,          0.00079463,          0.00079463,          0.00079463
                 123,            0.020906,            0.011223,           0.0080007,             0.59476,             0.45416,             0.48176,             0.26147,            0.020889,           0.0083767,           0.0060772,          0.00079293,          0.00079293,          0.00079293
                 124,            0.020848,             0.01108,           0.0080163,             0.60469,             0.44987,             0.48279,             0.26246,            0.020869,           0.0083698,           0.0060547,          0.00079123,          0.00079123,          0.00079123
                 125,            0.020816,            0.011253,           0.0080301,             0.60637,             0.44983,             0.48372,             0.26346,            0.020849,           0.0083606,            0.006035,          0.00078953,          0.00078953,          0.00078953
                 126,            0.020857,            0.011278,           0.0080252,             0.60712,             0.44977,             0.48487,             0.26425,            0.020828,           0.0083526,           0.0060139,          0.00078784,          0.00078784,          0.00078784
                 127,            0.020854,            0.011195,           0.0080125,             0.60979,              0.4503,             0.48658,             0.26534,            0.020809,           0.0083448,           0.0059906,          0.00078614,          0.00078614,          0.00078614
                 128,            0.020948,            0.011204,           0.0080289,             0.60589,             0.45466,             0.48765,             0.26607,            0.020788,            0.008338,            0.005968,          0.00078444,          0.00078444,          0.00078444
                 129,            0.020792,            0.011226,           0.0079686,             0.60838,             0.45529,             0.48851,             0.26644,            0.020771,           0.0083315,           0.0059477,          0.00078275,          0.00078275,          0.00078275
                 130,            0.020848,             0.01121,           0.0080017,             0.61531,             0.45379,             0.49026,             0.26781,            0.020751,           0.0083204,           0.0059247,          0.00078105,          0.00078105,          0.00078105
                 131,            0.020875,            0.011155,           0.0079679,             0.59447,             0.46584,             0.49149,             0.26872,            0.020731,           0.0083135,           0.0059041,          0.00077935,          0.00077935,          0.00077935
                 132,            0.020802,            0.011151,           0.0079717,             0.60483,             0.46114,             0.49298,             0.26987,            0.020709,           0.0083068,           0.0058825,          0.00077765,          0.00077765,          0.00077765
                 133,            0.020926,            0.011186,           0.0079642,             0.60499,             0.46335,             0.49477,             0.27081,            0.020688,           0.0082999,           0.0058617,          0.00077596,          0.00077596,          0.00077596
                 134,            0.020745,            0.011239,           0.0079657,             0.64663,             0.44279,             0.49629,             0.27201,            0.020665,           0.0082924,           0.0058419,          0.00077426,          0.00077426,          0.00077426
                 135,            0.020891,            0.011252,               0.008,             0.62099,             0.45705,             0.49771,             0.27299,            0.020643,           0.0082844,           0.0058235,          0.00077256,          0.00077256,          0.00077256
                 136,            0.020835,            0.011223,           0.0080338,             0.63791,             0.44904,             0.49856,             0.27383,            0.020624,           0.0082776,           0.0058043,          0.00077086,          0.00077086,          0.00077086
                 137,            0.020743,             0.01116,           0.0079335,               0.636,             0.45044,             0.49945,             0.27483,            0.020603,           0.0082699,           0.0057833,          0.00076917,          0.00076917,          0.00076917
                 138,            0.020835,            0.011161,           0.0079399,              0.6367,             0.45095,              0.5003,             0.27567,            0.020581,           0.0082616,            0.005764,          0.00076747,          0.00076747,          0.00076747
                 139,            0.020757,            0.011196,           0.0079267,             0.63947,             0.45196,             0.50215,             0.27678,             0.02056,           0.0082522,           0.0057434,          0.00076577,          0.00076577,          0.00076577
                 140,            0.020786,            0.011172,           0.0079118,             0.63918,             0.45471,             0.50394,             0.27759,            0.020539,           0.0082445,           0.0057239,          0.00076408,          0.00076408,          0.00076408
                 141,            0.020764,            0.011265,           0.0079117,             0.64214,             0.45348,             0.50469,             0.27829,            0.020518,           0.0082352,            0.005705,          0.00076238,          0.00076238,          0.00076238
                 142,            0.020737,            0.011156,            0.007914,             0.65203,             0.44969,             0.50579,             0.27905,            0.020498,           0.0082256,           0.0056859,          0.00076068,          0.00076068,          0.00076068
                 143,            0.020761,            0.011275,           0.0079497,             0.64499,             0.45358,             0.50695,             0.27984,            0.020482,           0.0082158,           0.0056684,          0.00075898,          0.00075898,          0.00075898
                 144,            0.020652,            0.011159,           0.0078976,             0.64267,             0.45506,             0.50757,             0.28086,            0.020465,           0.0082088,           0.0056509,          0.00075729,          0.00075729,          0.00075729
                 145,            0.020727,            0.011217,           0.0078235,             0.63783,             0.45811,             0.50858,             0.28188,            0.020447,              0.0082,           0.0056331,          0.00075559,          0.00075559,          0.00075559
