               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 153,            0.021338,            0.011306,           0.0082085,             0.56533,             0.45024,             0.46899,             0.25044,            0.021131,           0.0081225,           0.0060211,           0.0019039,           0.0019039,           0.0019039
                 154,            0.021262,            0.011345,           0.0082426,             0.57512,             0.44513,             0.46916,             0.25065,            0.021132,           0.0081224,           0.0060208,           0.0018944,           0.0018944,           0.0018944
                 155,            0.021293,            0.011268,           0.0082111,             0.60598,             0.42945,             0.46951,             0.25062,            0.021136,            0.008126,           0.0060212,            0.001885,            0.001885,            0.001885
                 156,            0.021261,            0.011283,           0.0081971,             0.57322,             0.44724,             0.46958,             0.25048,            0.021138,            0.008127,            0.006021,           0.0018755,           0.0018755,           0.0018755
                 157,            0.021247,             0.01129,           0.0082302,              0.5745,              0.4473,             0.46998,             0.25038,            0.021138,           0.0081296,           0.0060207,           0.0018661,           0.0018661,           0.0018661
                 158,             0.02131,            0.011293,           0.0081617,             0.60947,             0.42978,             0.47009,             0.25027,             0.02114,           0.0081319,           0.0060225,           0.0018566,           0.0018566,           0.0018566
                 159,            0.021244,            0.011263,           0.0081613,             0.62589,             0.42243,             0.47012,             0.25027,             0.02114,           0.0081319,           0.0060219,           0.0018472,           0.0018472,           0.0018472
                 160,            0.021301,            0.011275,           0.0082109,             0.60886,             0.43056,             0.47024,             0.25035,            0.021141,           0.0081336,           0.0060225,           0.0018377,           0.0018377,           0.0018377
                 161,            0.021342,            0.011306,           0.0082285,             0.62726,             0.42139,             0.47006,             0.25027,            0.021142,           0.0081368,            0.006023,           0.0018283,           0.0018283,           0.0018283
                 162,            0.021268,            0.011306,           0.0081378,             0.60778,             0.43013,             0.46973,             0.25019,            0.021147,           0.0081401,           0.0060263,           0.0018188,           0.0018188,           0.0018188
                 163,             0.02127,            0.011265,           0.0081767,             0.60597,              0.4313,             0.46998,             0.25031,            0.021146,           0.0081401,           0.0060258,           0.0018094,           0.0018094,           0.0018094
                 164,             0.02125,             0.01123,           0.0081829,             0.60988,             0.42913,             0.46993,             0.25035,            0.021149,           0.0081394,           0.0060257,           0.0017999,           0.0017999,           0.0017999
                 165,            0.021247,            0.011287,            0.008172,             0.60722,             0.43084,             0.47002,             0.25026,            0.021149,           0.0081399,           0.0060253,           0.0017905,           0.0017905,           0.0017905
                 166,            0.021198,            0.011306,            0.008179,             0.60771,             0.42979,             0.46999,             0.25019,             0.02115,           0.0081423,            0.006022,            0.001781,            0.001781,            0.001781
                 167,            0.021144,            0.011204,           0.0081348,             0.60869,             0.42968,              0.4701,             0.25024,             0.02115,            0.008142,           0.0060194,           0.0017716,           0.0017716,           0.0017716
                 168,            0.021189,            0.011324,           0.0081108,             0.60351,             0.43209,             0.47041,             0.25051,             0.02115,           0.0081438,            0.006018,           0.0017621,           0.0017621,           0.0017621
                 169,             0.02116,            0.011327,           0.0080832,             0.60695,             0.43038,              0.4702,             0.25084,            0.021147,           0.0081456,           0.0060174,           0.0017527,           0.0017527,           0.0017527
                 170,            0.021218,            0.011373,           0.0082061,             0.59595,             0.43565,              0.4705,             0.25093,            0.021145,           0.0081441,           0.0060148,           0.0017432,           0.0017432,           0.0017432
                 171,             0.02114,            0.011262,            0.008124,             0.59193,             0.43992,             0.47119,             0.25124,            0.021145,           0.0081408,           0.0060129,           0.0017338,           0.0017338,           0.0017338
                 172,            0.021202,            0.011234,            0.008145,             0.58823,             0.44058,             0.47123,             0.25132,            0.021145,           0.0081427,           0.0060116,           0.0017243,           0.0017243,           0.0017243
                 173,            0.021172,            0.011295,            0.008067,             0.58715,             0.44221,             0.47138,             0.25136,            0.021147,           0.0081454,           0.0060111,           0.0017149,           0.0017149,           0.0017149
                 174,            0.021153,            0.011274,           0.0080469,             0.58848,             0.44187,             0.47113,             0.25136,            0.021147,            0.008149,           0.0060109,           0.0017054,           0.0017054,           0.0017054
                 175,            0.021088,            0.011265,           0.0080781,             0.59048,             0.44244,             0.47178,             0.25124,            0.021147,           0.0081506,           0.0060105,            0.001696,            0.001696,            0.001696
                 176,            0.021158,            0.011222,            0.008083,             0.58882,             0.44411,             0.47219,             0.25156,            0.021146,           0.0081508,           0.0060087,           0.0016865,           0.0016865,           0.0016865
                 177,            0.021023,            0.011173,           0.0080131,             0.59317,             0.44254,             0.47215,             0.25189,            0.021148,           0.0081517,           0.0060088,           0.0016771,           0.0016771,           0.0016771
                 178,             0.02112,            0.011319,           0.0080364,             0.59523,              0.4422,             0.47208,             0.25207,            0.021151,           0.0081545,           0.0060109,           0.0016677,           0.0016677,           0.0016677
                 179,            0.021064,            0.011215,            0.008009,             0.59591,             0.44095,             0.47147,               0.252,            0.021151,           0.0081599,           0.0060125,           0.0016582,           0.0016582,           0.0016582
                 180,            0.021043,            0.011205,           0.0080328,             0.59313,             0.44201,             0.47178,             0.25224,            0.021149,           0.0081594,           0.0060111,           0.0016488,           0.0016488,           0.0016488
                 181,            0.021092,            0.011219,           0.0080438,             0.58011,             0.44715,             0.47216,              0.2525,            0.021147,           0.0081594,           0.0060082,           0.0016393,           0.0016393,           0.0016393
                 182,            0.021118,            0.011304,           0.0080622,             0.58154,             0.44774,             0.47234,             0.25266,            0.021148,           0.0081598,           0.0060067,           0.0016299,           0.0016299,           0.0016299
                 183,            0.021025,            0.011296,           0.0079942,             0.58684,             0.44536,              0.4726,             0.25267,            0.021151,           0.0081617,           0.0060071,           0.0016204,           0.0016204,           0.0016204
                 184,            0.021089,              0.0113,           0.0080411,             0.58914,             0.44366,             0.47272,             0.25298,            0.021151,           0.0081629,           0.0060064,            0.001611,            0.001611,            0.001611
                 185,             0.02102,            0.011288,           0.0080017,              0.5958,             0.44013,             0.47304,             0.25312,            0.021151,           0.0081621,           0.0060052,           0.0016015,           0.0016015,           0.0016015
                 186,            0.020966,            0.011271,           0.0079794,             0.57396,             0.45195,             0.47328,              0.2534,            0.021151,           0.0081629,           0.0060015,           0.0015921,           0.0015921,           0.0015921
                 187,            0.021059,            0.011277,            0.007967,              0.5972,             0.43943,              0.4727,             0.25351,            0.021153,           0.0081643,           0.0060011,           0.0015826,           0.0015826,           0.0015826
                 188,            0.020917,            0.011114,            0.008009,             0.60841,             0.43518,             0.47297,             0.25363,            0.021154,           0.0081665,           0.0060015,           0.0015732,           0.0015732,           0.0015732
                 189,            0.021024,            0.011295,           0.0080121,             0.57397,              0.4532,             0.47283,              0.2538,            0.021156,           0.0081666,           0.0060001,           0.0015637,           0.0015637,           0.0015637
                 190,            0.020973,            0.011216,           0.0080303,             0.57728,             0.45291,             0.47373,             0.25392,            0.021156,           0.0081631,           0.0059967,           0.0015543,           0.0015543,           0.0015543
                 191,            0.020852,            0.011192,           0.0079785,             0.57574,             0.45552,             0.47461,              0.2544,            0.021153,           0.0081602,            0.005993,           0.0015448,           0.0015448,           0.0015448
                 192,            0.020981,            0.011249,           0.0079947,             0.57735,             0.45327,             0.47499,             0.25432,            0.021152,           0.0081585,           0.0059891,           0.0015354,           0.0015354,           0.0015354
                 193,            0.020915,            0.011193,           0.0079458,             0.59111,              0.4469,             0.47529,             0.25456,            0.021151,           0.0081562,           0.0059884,           0.0015259,           0.0015259,           0.0015259
                 194,            0.020941,            0.011183,           0.0079448,              0.5845,             0.45038,              0.4754,             0.25495,            0.021152,           0.0081552,           0.0059875,           0.0015165,           0.0015165,           0.0015165
                 195,            0.020874,            0.011212,           0.0078953,             0.59824,             0.44381,             0.47577,              0.2549,            0.021149,           0.0081563,           0.0059827,            0.001507,            0.001507,            0.001507
                 196,            0.020963,            0.011216,           0.0078994,             0.61187,             0.43618,             0.47591,             0.25522,            0.021147,            0.008155,           0.0059804,           0.0014976,           0.0014976,           0.0014976
                 197,            0.020899,            0.011216,           0.0079112,             0.61691,             0.43288,             0.47554,             0.25517,            0.021142,           0.0081537,           0.0059754,           0.0014881,           0.0014881,           0.0014881
                 198,            0.021012,            0.011248,           0.0080046,             0.58751,             0.44858,             0.47569,             0.25523,            0.021139,           0.0081529,           0.0059711,           0.0014787,           0.0014787,           0.0014787
                 199,            0.020943,            0.011234,           0.0079159,             0.59541,              0.4458,             0.47633,             0.25552,            0.021136,           0.0081557,           0.0059683,           0.0014692,           0.0014692,           0.0014692
                 200,            0.020887,            0.011208,           0.0079252,              0.5827,             0.45223,             0.47685,             0.25591,            0.021131,           0.0081551,           0.0059631,           0.0014598,           0.0014598,           0.0014598
                 201,            0.020848,            0.011248,           0.0079036,             0.58093,             0.45445,             0.47748,             0.25616,            0.021128,           0.0081572,           0.0059595,           0.0014503,           0.0014503,           0.0014503
                 202,            0.020833,            0.011111,           0.0079064,             0.58149,             0.45408,             0.47765,             0.25618,            0.021127,           0.0081589,           0.0059551,           0.0014409,           0.0014409,           0.0014409
                 203,            0.020889,            0.011206,           0.0078761,             0.58732,             0.45139,             0.47863,             0.25634,            0.021121,           0.0081591,           0.0059494,           0.0014314,           0.0014314,           0.0014314
                 204,            0.020881,            0.011156,           0.0079101,             0.60322,             0.44317,             0.47858,             0.25661,            0.021114,           0.0081587,           0.0059452,            0.001422,            0.001422,            0.001422
                 205,            0.020812,            0.011128,           0.0078375,             0.60079,              0.4446,             0.47862,             0.25687,            0.021107,           0.0081623,           0.0059406,           0.0014125,           0.0014125,           0.0014125
                 206,            0.020779,            0.011164,           0.0078799,             0.59521,             0.44834,             0.47902,             0.25696,            0.021104,           0.0081607,           0.0059367,           0.0014031,           0.0014031,           0.0014031
                 207,            0.020817,            0.011105,           0.0078684,              0.5955,             0.44894,             0.47899,             0.25724,            0.021097,           0.0081598,           0.0059316,           0.0013936,           0.0013936,           0.0013936
                 208,            0.020786,             0.01114,           0.0078503,             0.59981,              0.4479,                0.48,             0.25767,            0.021094,           0.0081577,           0.0059269,           0.0013842,           0.0013842,           0.0013842
                 209,              0.0207,            0.011087,           0.0078618,             0.60177,             0.44683,             0.48036,             0.25809,            0.021089,           0.0081555,           0.0059211,           0.0013748,           0.0013748,           0.0013748
                 210,            0.020858,            0.011203,           0.0078619,             0.59873,              0.4495,             0.48079,             0.25817,            0.021082,           0.0081519,           0.0059147,           0.0013653,           0.0013653,           0.0013653
                 211,             0.02085,            0.011209,            0.007819,             0.60209,             0.44954,             0.48126,             0.25852,            0.021076,           0.0081473,           0.0059094,           0.0013559,           0.0013559,           0.0013559
                 212,            0.020712,            0.011083,           0.0078015,             0.59898,             0.45096,             0.48138,             0.25893,            0.021067,            0.008144,            0.005903,           0.0013464,           0.0013464,           0.0013464
                 213,            0.020744,            0.011124,           0.0078108,             0.60299,             0.45058,             0.48235,             0.25929,            0.021065,           0.0081419,           0.0058996,            0.001337,            0.001337,            0.001337
                 214,            0.020745,            0.011164,           0.0078007,             0.60369,              0.4504,             0.48267,             0.25942,            0.021057,           0.0081431,           0.0058948,           0.0013275,           0.0013275,           0.0013275
                 215,            0.020736,             0.01119,           0.0078143,             0.60445,             0.45052,             0.48272,             0.25998,            0.021051,           0.0081434,           0.0058895,           0.0013181,           0.0013181,           0.0013181
                 216,            0.020814,            0.011179,           0.0077716,             0.59622,             0.45547,             0.48285,             0.26017,            0.021045,           0.0081414,           0.0058849,           0.0013086,           0.0013086,           0.0013086
                 217,            0.020741,            0.011188,            0.007824,             0.59963,             0.45459,             0.48325,             0.26042,             0.02104,           0.0081429,           0.0058784,           0.0012992,           0.0012992,           0.0012992
                 218,            0.020779,            0.011171,            0.007835,             0.60326,             0.45357,             0.48398,             0.26101,            0.021032,           0.0081412,           0.0058725,           0.0012897,           0.0012897,           0.0012897
                 219,            0.020672,              0.0111,           0.0078139,              0.6028,             0.45367,             0.48438,             0.26156,            0.021023,           0.0081419,           0.0058657,           0.0012803,           0.0012803,           0.0012803
                 220,            0.020712,            0.011138,           0.0078275,             0.60806,             0.45014,             0.48426,             0.26188,            0.021015,           0.0081405,           0.0058612,           0.0012708,           0.0012708,           0.0012708
                 221,            0.020672,            0.011197,           0.0077493,             0.61122,             0.44899,             0.48529,             0.26204,            0.021007,           0.0081406,           0.0058552,           0.0012614,           0.0012614,           0.0012614
                 222,            0.020777,            0.011223,           0.0077597,             0.60842,             0.45107,             0.48557,             0.26214,            0.021002,           0.0081408,           0.0058492,           0.0012519,           0.0012519,           0.0012519
                 223,            0.020701,             0.01122,           0.0077096,             0.60973,             0.45208,             0.48601,             0.26282,            0.020994,           0.0081424,           0.0058453,           0.0012425,           0.0012425,           0.0012425
                 224,            0.020721,            0.011108,           0.0077221,             0.61346,             0.44967,             0.48699,             0.26307,             0.02099,           0.0081438,           0.0058407,            0.001233,            0.001233,            0.001233
                 225,            0.020726,            0.011154,           0.0076457,             0.61366,             0.45054,             0.48707,             0.26342,            0.020983,           0.0081428,           0.0058358,           0.0012236,           0.0012236,           0.0012236
                 226,            0.020686,            0.011131,           0.0077218,             0.61061,             0.45212,             0.48741,             0.26376,            0.020976,           0.0081421,           0.0058289,           0.0012141,           0.0012141,           0.0012141
                 227,            0.020646,            0.011119,           0.0077232,             0.61316,             0.45129,             0.48788,             0.26399,            0.020966,           0.0081397,            0.005822,           0.0012047,           0.0012047,           0.0012047
                 228,            0.020647,            0.011113,           0.0076893,             0.61381,             0.45141,             0.48846,             0.26436,            0.020958,           0.0081348,           0.0058164,           0.0011952,           0.0011952,           0.0011952
                 229,            0.020558,            0.011057,           0.0076909,             0.60884,             0.45517,             0.48911,             0.26489,            0.020946,           0.0081317,           0.0058095,           0.0011858,           0.0011858,           0.0011858
                 230,            0.020659,            0.011099,           0.0077305,             0.60952,             0.45546,             0.48963,             0.26549,            0.020937,            0.008131,           0.0058013,           0.0011763,           0.0011763,           0.0011763
                 231,            0.020618,            0.011136,           0.0076342,             0.61435,             0.45253,             0.49001,             0.26572,            0.020928,           0.0081302,           0.0057938,           0.0011669,           0.0011669,           0.0011669
                 232,            0.020602,            0.011018,           0.0076259,             0.61808,              0.4511,             0.49062,             0.26605,            0.020919,           0.0081298,           0.0057889,           0.0011574,           0.0011574,           0.0011574
                 233,             0.02057,            0.011107,           0.0076115,             0.60782,             0.45861,             0.49115,             0.26642,            0.020908,           0.0081284,           0.0057805,            0.001148,            0.001148,            0.001148
                 234,            0.020564,            0.011098,            0.007647,              0.6119,             0.45757,             0.49184,             0.26665,              0.0209,            0.008126,           0.0057729,           0.0011385,           0.0011385,           0.0011385
                 235,            0.020627,            0.011161,            0.007654,             0.61652,              0.4548,             0.49242,             0.26715,            0.020891,           0.0081237,           0.0057666,           0.0011291,           0.0011291,           0.0011291
                 236,            0.020579,            0.011158,           0.0076474,             0.60145,             0.46325,             0.49266,             0.26717,            0.020881,           0.0081236,           0.0057576,           0.0011196,           0.0011196,           0.0011196
                 237,            0.020477,            0.011061,           0.0076533,             0.60485,              0.4623,             0.49334,             0.26763,            0.020871,           0.0081241,           0.0057503,           0.0011102,           0.0011102,           0.0011102
                 238,            0.020591,            0.011081,           0.0076417,              0.6049,             0.46271,             0.49407,             0.26796,            0.020861,           0.0081212,           0.0057412,           0.0011008,           0.0011008,           0.0011008
                 239,            0.020587,            0.011137,           0.0075826,             0.60506,             0.46312,             0.49472,              0.2687,             0.02085,           0.0081195,            0.005732,           0.0010913,           0.0010913,           0.0010913
                 240,            0.020581,            0.011086,           0.0077028,             0.60837,             0.46187,             0.49474,             0.26912,            0.020844,             0.00812,            0.005728,           0.0010819,           0.0010819,           0.0010819
                 241,            0.020604,            0.011121,           0.0076948,             0.60492,             0.46365,             0.49543,             0.26941,            0.020835,            0.008121,           0.0057231,           0.0010724,           0.0010724,           0.0010724
                 242,            0.020506,            0.011123,           0.0076596,             0.61358,             0.45945,             0.49592,             0.26961,            0.020827,           0.0081186,           0.0057168,            0.001063,            0.001063,            0.001063
                 243,            0.020401,            0.010974,           0.0075174,             0.60922,             0.46315,             0.49605,             0.27004,            0.020816,           0.0081194,           0.0057123,           0.0010535,           0.0010535,           0.0010535
                 244,            0.020352,             0.01104,           0.0075911,             0.60287,             0.46816,             0.49691,             0.27034,            0.020809,           0.0081176,           0.0057072,           0.0010441,           0.0010441,           0.0010441
                 245,            0.020426,            0.011007,           0.0075806,             0.60317,             0.46871,             0.49744,             0.27111,            0.020799,           0.0081155,            0.005701,           0.0010346,           0.0010346,           0.0010346
                 246,             0.02047,            0.011013,           0.0075758,             0.60317,              0.4689,             0.49793,             0.27136,            0.020787,            0.008116,           0.0056939,           0.0010252,           0.0010252,           0.0010252
                 247,            0.020491,            0.011067,           0.0075733,             0.60301,             0.46995,              0.4986,             0.27187,            0.020775,           0.0081115,           0.0056867,           0.0010157,           0.0010157,           0.0010157
                 248,            0.020476,            0.011066,           0.0075776,             0.60069,             0.47188,             0.49922,             0.27242,            0.020764,           0.0081101,           0.0056785,           0.0010063,           0.0010063,           0.0010063
                 249,            0.020482,            0.011135,           0.0075339,             0.60007,             0.47288,             0.50013,             0.27256,            0.020751,           0.0081062,           0.0056703,          0.00099682,          0.00099682,          0.00099682
                 250,            0.020453,            0.011072,           0.0075444,             0.60032,             0.47329,             0.50098,             0.27299,            0.020739,           0.0081043,           0.0056644,          0.00098737,          0.00098737,          0.00098737
                 251,            0.020466,            0.011069,             0.00754,             0.61607,             0.46531,             0.50142,             0.27343,            0.020731,           0.0081012,            0.005658,          0.00097792,          0.00097792,          0.00097792
                 252,            0.020483,            0.011048,           0.0075271,             0.59552,             0.47807,             0.50211,             0.27406,            0.020721,           0.0080984,           0.0056502,          0.00096848,          0.00096848,          0.00096848
                 253,            0.020399,             0.01111,           0.0075392,             0.61403,             0.46817,             0.50258,             0.27432,            0.020709,           0.0080924,           0.0056419,          0.00095903,          0.00095903,          0.00095903
                 254,            0.020335,            0.011017,           0.0075149,              0.6041,              0.4743,               0.503,             0.27448,              0.0207,           0.0080892,           0.0056341,          0.00094958,          0.00094958,          0.00094958
                 255,            0.020458,            0.011026,           0.0075583,             0.60593,             0.47398,              0.5038,             0.27523,            0.020691,           0.0080837,            0.005626,          0.00094013,          0.00094013,          0.00094013
                 256,            0.020348,            0.011041,           0.0075183,             0.60593,             0.47445,             0.50469,             0.27591,            0.020679,           0.0080821,           0.0056174,          0.00093068,          0.00093068,          0.00093068
                 257,            0.020323,            0.011016,           0.0074175,             0.60261,              0.4757,             0.50453,             0.27647,            0.020672,            0.008083,           0.0056112,          0.00092123,          0.00092123,          0.00092123
                 258,            0.020357,            0.011092,           0.0075355,             0.59138,             0.48369,             0.50521,             0.27697,            0.020667,           0.0080804,           0.0056044,          0.00091179,          0.00091179,          0.00091179
                 259,            0.020344,            0.011097,           0.0074663,             0.60272,             0.47806,             0.50591,             0.27727,             0.02066,           0.0080757,            0.005598,          0.00090234,          0.00090234,          0.00090234
                 260,            0.020421,            0.011115,           0.0074989,              0.5959,             0.48254,             0.50672,              0.2781,             0.02065,           0.0080706,           0.0055906,          0.00089289,          0.00089289,          0.00089289
                 261,            0.020434,            0.011038,           0.0075464,             0.59711,             0.48355,             0.50754,              0.2786,            0.020642,           0.0080689,           0.0055818,          0.00088344,          0.00088344,          0.00088344
                 262,            0.020318,            0.011015,            0.007421,             0.59374,             0.48461,             0.50739,             0.27886,            0.020634,           0.0080693,           0.0055748,          0.00087399,          0.00087399,          0.00087399
                 263,            0.020303,             0.01105,           0.0074907,             0.59496,             0.48575,             0.50813,             0.27932,            0.020628,           0.0080695,           0.0055677,          0.00086454,          0.00086454,          0.00086454
                 264,            0.020374,            0.010981,           0.0074348,             0.59616,             0.48575,             0.50879,             0.27983,            0.020621,           0.0080708,            0.005564,           0.0008551,           0.0008551,           0.0008551
                 265,            0.020298,            0.010957,           0.0074207,             0.59454,             0.48774,             0.50956,             0.28028,             0.02061,           0.0080713,           0.0055565,          0.00084565,          0.00084565,          0.00084565
                 266,              0.0204,            0.011062,           0.0074899,             0.64945,             0.45778,             0.50991,             0.28042,            0.020601,            0.008069,           0.0055496,           0.0008362,           0.0008362,           0.0008362
                 267,            0.020243,            0.010938,           0.0073536,             0.65431,             0.45678,             0.51047,             0.28121,            0.020594,           0.0080713,           0.0055459,          0.00082675,          0.00082675,          0.00082675
                 268,            0.020245,            0.011082,            0.007398,             0.65073,             0.45833,             0.51117,             0.28151,            0.020584,           0.0080675,           0.0055402,           0.0008173,           0.0008173,           0.0008173
                 269,            0.020316,            0.010958,            0.007355,             0.65137,             0.45907,             0.51167,             0.28219,            0.020576,           0.0080649,           0.0055332,          0.00080785,          0.00080785,          0.00080785
                 270,            0.020222,            0.010985,           0.0073596,              0.6519,             0.45901,             0.51206,             0.28255,            0.020567,           0.0080632,           0.0055272,          0.00079841,          0.00079841,          0.00079841
                 271,            0.020228,            0.011049,           0.0073621,             0.64168,              0.4656,             0.51246,             0.28294,             0.02056,           0.0080611,           0.0055214,          0.00078896,          0.00078896,          0.00078896
                 272,             0.02024,            0.011005,           0.0073827,             0.64586,             0.46477,             0.51311,             0.28325,            0.020556,           0.0080616,           0.0055168,          0.00077951,          0.00077951,          0.00077951
                 273,            0.020233,            0.010929,           0.0074179,             0.63989,             0.46784,             0.51301,             0.28339,            0.020547,           0.0080607,           0.0055097,          0.00077006,          0.00077006,          0.00077006
                 274,            0.020157,            0.010941,            0.007288,             0.64605,             0.46587,             0.51335,             0.28404,            0.020539,           0.0080596,           0.0055012,          0.00076061,          0.00076061,          0.00076061
                 275,            0.020156,            0.010943,           0.0072794,             0.64372,             0.46765,             0.51396,             0.28396,            0.020535,           0.0080611,           0.0054966,          0.00075116,          0.00075116,          0.00075116
                 276,            0.020135,            0.010988,            0.007323,             0.64281,             0.46993,             0.51469,             0.28444,            0.020532,           0.0080619,            0.005492,          0.00074172,          0.00074172,          0.00074172
                 277,            0.020238,            0.010963,           0.0073401,             0.63717,             0.47269,             0.51458,             0.28463,            0.020526,           0.0080632,           0.0054879,          0.00073227,          0.00073227,          0.00073227
                 278,            0.020077,            0.010917,           0.0072888,             0.64393,             0.46981,             0.51527,             0.28503,             0.02052,           0.0080629,           0.0054819,          0.00072282,          0.00072282,          0.00072282
                 279,            0.020154,            0.010986,           0.0073143,             0.65658,             0.46367,             0.51526,             0.28527,            0.020513,           0.0080623,           0.0054762,          0.00071337,          0.00071337,          0.00071337
                 280,            0.020166,            0.011001,            0.007285,              0.6451,             0.46843,             0.51567,             0.28531,            0.020508,           0.0080611,           0.0054692,          0.00070392,          0.00070392,          0.00070392
                 281,            0.020098,            0.010993,             0.00727,             0.65626,             0.46419,             0.51631,             0.28571,            0.020502,           0.0080603,           0.0054623,          0.00069448,          0.00069448,          0.00069448
                 282,             0.02014,            0.010889,           0.0073026,             0.65093,              0.4674,              0.5169,             0.28624,            0.020498,           0.0080606,           0.0054555,          0.00068503,          0.00068503,          0.00068503
                 283,            0.020113,            0.010949,           0.0073144,             0.62548,             0.48251,             0.51715,             0.28676,            0.020493,           0.0080599,           0.0054483,          0.00067558,          0.00067558,          0.00067558
                 284,            0.020102,            0.010865,           0.0072719,             0.62948,             0.48212,             0.51765,             0.28706,            0.020488,           0.0080565,             0.00544,          0.00066613,          0.00066613,          0.00066613
                 285,            0.020033,            0.010966,           0.0072175,             0.62612,             0.48371,             0.51858,             0.28777,            0.020482,           0.0080572,           0.0054332,          0.00065668,          0.00065668,          0.00065668
                 286,            0.020098,            0.010871,           0.0073037,             0.63006,             0.48279,             0.51902,             0.28808,            0.020473,           0.0080571,           0.0054267,          0.00064723,          0.00064723,          0.00064723
                 287,            0.020055,            0.010968,           0.0072709,             0.63252,             0.48175,             0.51965,             0.28881,            0.020462,           0.0080543,             0.00542,          0.00063779,          0.00063779,          0.00063779
                 288,            0.020022,            0.010892,           0.0073118,             0.62968,             0.48538,              0.5206,             0.28923,            0.020452,           0.0080506,           0.0054111,          0.00062834,          0.00062834,          0.00062834
                 289,            0.020027,            0.010916,           0.0072275,             0.63944,             0.48095,             0.52107,             0.28954,            0.020444,           0.0080503,           0.0054053,          0.00061889,          0.00061889,          0.00061889
                 290,            0.020034,            0.010896,           0.0072193,             0.64503,             0.47877,             0.52154,             0.28997,            0.020433,           0.0080471,           0.0053984,          0.00060944,          0.00060944,          0.00060944
                 291,            0.020022,            0.010899,           0.0072183,             0.64543,             0.47879,             0.52215,             0.29036,            0.020424,           0.0080471,           0.0053898,          0.00059999,          0.00059999,          0.00059999
                 292,            0.019995,            0.010922,           0.0071827,             0.65622,             0.47423,             0.52269,             0.29089,            0.020419,           0.0080474,           0.0053855,          0.00059054,          0.00059054,          0.00059054
                 293,             0.01996,            0.010944,            0.007144,             0.66067,             0.47265,             0.52304,             0.29132,            0.020412,           0.0080494,           0.0053796,           0.0005811,           0.0005811,           0.0005811
                 294,            0.019984,            0.010981,           0.0072096,              0.6607,             0.47379,             0.52431,             0.29176,            0.020401,           0.0080488,            0.005373,          0.00057165,          0.00057165,          0.00057165
                 295,            0.020028,            0.010965,           0.0071854,             0.65726,             0.47573,             0.52446,             0.29197,            0.020395,           0.0080442,           0.0053682,           0.0005622,           0.0005622,           0.0005622
                 296,             0.01989,            0.010881,           0.0071869,             0.65057,             0.47929,             0.52447,             0.29226,            0.020389,           0.0080434,           0.0053612,          0.00055275,          0.00055275,          0.00055275
                 297,            0.019921,            0.010871,           0.0071674,             0.65754,             0.47693,             0.52541,             0.29263,            0.020383,           0.0080435,           0.0053558,           0.0005433,           0.0005433,           0.0005433
                 298,            0.019898,            0.010875,           0.0071643,             0.65506,             0.47851,             0.52573,             0.29299,            0.020375,           0.0080444,           0.0053499,          0.00053385,          0.00053385,          0.00053385
                 299,            0.019959,            0.010863,           0.0071931,              0.6444,             0.48354,             0.52576,             0.29343,            0.020367,           0.0080423,           0.0053463,          0.00052441,          0.00052441,          0.00052441
