               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  34,            0.019228,            0.010634,           0.0065874,             0.68705,             0.53653,             0.59099,             0.34427,            0.019203,            0.007564,           0.0045675,           6.355e-05,           6.355e-05,           6.355e-05
                  35,            0.019201,            0.010592,            0.006592,             0.69053,             0.53803,             0.59176,             0.34562,            0.019191,           0.0075656,            0.004536,            6.28e-05,            6.28e-05,            6.28e-05
                  36,            0.019234,            0.010639,           0.0066085,             0.69448,             0.53235,             0.59242,             0.34393,            0.019194,           0.0075584,            0.004536,          6.2051e-05,          6.2051e-05,          6.2051e-05
                  37,            0.019229,            0.010603,           0.0066052,             0.70956,             0.52577,             0.59287,             0.34436,            0.019194,           0.0075768,           0.0045661,          6.1302e-05,          6.1302e-05,          6.1302e-05
                  38,            0.019205,            0.010648,           0.0065957,              0.7146,             0.52169,             0.59052,             0.34473,            0.019191,           0.0075612,           0.0045347,          6.0553e-05,          6.0553e-05,          6.0553e-05
                  39,            0.019262,             0.01066,           0.0066286,             0.70307,             0.52448,             0.58928,             0.34354,            0.019191,           0.0075641,           0.0045569,          5.9804e-05,          5.9804e-05,          5.9804e-05
                  40,            0.019215,            0.010631,            0.006542,             0.69841,             0.53009,             0.59046,              0.3443,            0.019207,            0.007575,           0.0045604,          5.9055e-05,          5.9055e-05,          5.9055e-05
                  41,            0.019214,            0.010674,           0.0065842,             0.68131,             0.53986,             0.59003,             0.34405,              0.0192,            0.007556,           0.0045682,          5.8306e-05,          5.8306e-05,          5.8306e-05
                  42,            0.019216,            0.010698,           0.0066229,             0.70088,             0.52907,             0.59203,             0.34485,            0.019183,           0.0075606,           0.0045453,          5.7557e-05,          5.7557e-05,          5.7557e-05
                  43,            0.019229,            0.010689,           0.0065862,              0.6772,              0.5432,             0.59245,             0.34448,            0.019163,           0.0075675,           0.0045257,          5.6808e-05,          5.6808e-05,          5.6808e-05
                  44,            0.019181,            0.010698,           0.0065962,             0.67804,             0.54074,             0.59141,             0.34547,            0.019178,           0.0075612,           0.0045269,          5.6059e-05,          5.6059e-05,          5.6059e-05
                  45,            0.019153,            0.010708,            0.006562,             0.69603,             0.53298,              0.5922,              0.3449,            0.019183,           0.0075603,           0.0045321,          5.5309e-05,          5.5309e-05,          5.5309e-05
                  46,             0.01922,            0.010651,            0.006585,              0.6911,             0.53302,             0.59193,             0.34558,            0.019163,           0.0075624,           0.0045236,           5.456e-05,           5.456e-05,           5.456e-05
                  47,            0.019284,             0.01068,           0.0066294,             0.69423,             0.53599,             0.59297,              0.3461,            0.019166,           0.0075626,           0.0045207,          5.3811e-05,          5.3811e-05,          5.3811e-05
                  48,            0.019241,            0.010727,           0.0066214,             0.68715,             0.53844,             0.59308,              0.3464,            0.019165,           0.0075661,           0.0045215,          5.3062e-05,          5.3062e-05,          5.3062e-05
                  49,            0.019153,            0.010568,           0.0065534,              0.6832,             0.54068,              0.5926,             0.34527,            0.019175,           0.0075621,           0.0045226,          5.2313e-05,          5.2313e-05,          5.2313e-05
                  50,            0.019281,            0.010673,           0.0066068,             0.67511,             0.54252,             0.59254,             0.34477,            0.019163,            0.007565,           0.0045266,          5.1564e-05,          5.1564e-05,          5.1564e-05
                  51,              0.0192,            0.010616,           0.0066063,             0.70133,              0.5327,             0.59413,               0.346,            0.019161,           0.0075506,           0.0045093,          5.0815e-05,          5.0815e-05,          5.0815e-05
                  52,            0.019176,            0.010615,           0.0065537,             0.69395,             0.53556,             0.59144,             0.34606,            0.019149,           0.0075453,           0.0045202,          5.0066e-05,          5.0066e-05,          5.0066e-05
                  53,            0.019307,            0.010701,           0.0065601,             0.67262,             0.54636,             0.59131,             0.34586,            0.019157,           0.0075511,           0.0044993,          4.9317e-05,          4.9317e-05,          4.9317e-05
                  54,             0.01922,            0.010715,           0.0065671,             0.69542,              0.5341,             0.59286,             0.34659,            0.019155,           0.0075559,           0.0044947,          4.8568e-05,          4.8568e-05,          4.8568e-05
                  55,            0.019229,            0.010679,            0.006577,             0.68681,             0.53908,             0.59295,             0.34678,            0.019157,           0.0075556,            0.004515,          4.7818e-05,          4.7818e-05,          4.7818e-05
                  56,            0.019194,            0.010676,           0.0066023,             0.69362,             0.53771,             0.59302,             0.34722,            0.019152,           0.0075537,           0.0045177,          4.7069e-05,          4.7069e-05,          4.7069e-05
                  57,            0.019172,            0.010676,           0.0066059,              0.7161,             0.52561,             0.59295,             0.34693,            0.019143,           0.0075482,           0.0045078,           4.632e-05,           4.632e-05,           4.632e-05
                  58,            0.019222,            0.010696,            0.006588,             0.69941,             0.53427,             0.59315,             0.34741,            0.019136,           0.0075464,           0.0045107,          4.5571e-05,          4.5571e-05,          4.5571e-05
                  59,            0.019167,            0.010615,           0.0065416,             0.71397,              0.5263,             0.59298,             0.34738,            0.019142,           0.0075491,           0.0045085,          4.4822e-05,          4.4822e-05,          4.4822e-05
                  60,            0.019174,             0.01069,             0.00656,             0.69013,              0.5376,             0.59275,             0.34781,             0.01914,           0.0075485,           0.0045093,          4.4073e-05,          4.4073e-05,          4.4073e-05
                  61,            0.019197,            0.010643,           0.0065451,              0.7223,             0.51989,             0.59296,             0.34773,            0.019134,           0.0075484,           0.0045109,          4.3324e-05,          4.3324e-05,          4.3324e-05
                  62,            0.019244,             0.01059,           0.0065902,             0.70972,             0.52936,             0.59428,             0.34762,            0.019132,           0.0075496,           0.0045098,          4.2575e-05,          4.2575e-05,          4.2575e-05
                  63,            0.019144,             0.01056,           0.0065459,             0.70538,             0.53195,             0.59356,             0.34752,            0.019133,           0.0075462,           0.0045121,          4.1826e-05,          4.1826e-05,          4.1826e-05
                  64,            0.019161,            0.010627,           0.0065374,             0.68827,             0.54013,              0.5929,             0.34727,            0.019135,           0.0075484,           0.0045112,          4.1076e-05,          4.1076e-05,          4.1076e-05
                  65,            0.019158,            0.010555,           0.0066135,             0.70529,             0.53074,             0.59354,             0.34776,            0.019136,           0.0075501,           0.0045114,          4.0327e-05,          4.0327e-05,          4.0327e-05
                  66,            0.019147,            0.010637,           0.0065523,             0.71778,             0.52504,             0.59262,             0.34764,             0.01913,           0.0075478,           0.0045077,          3.9578e-05,          3.9578e-05,          3.9578e-05
                  67,            0.019029,            0.010586,           0.0064628,             0.70673,             0.53312,             0.59349,              0.3483,             0.01913,           0.0075446,           0.0045015,          3.8829e-05,          3.8829e-05,          3.8829e-05
                  68,            0.019221,            0.010596,           0.0065163,             0.71116,              0.5305,              0.5927,             0.34812,            0.019128,           0.0075443,           0.0045025,           3.808e-05,           3.808e-05,           3.808e-05
                  69,            0.019178,            0.010646,           0.0065354,             0.71125,             0.52982,              0.5925,             0.34787,            0.019128,            0.007543,           0.0045026,          3.7331e-05,          3.7331e-05,          3.7331e-05
                  70,            0.019206,            0.010708,           0.0066074,             0.70387,             0.53401,             0.59367,             0.34814,            0.019127,           0.0075416,           0.0045015,          3.6582e-05,          3.6582e-05,          3.6582e-05
                  71,            0.019213,            0.010747,           0.0064907,             0.70895,             0.53224,             0.59356,             0.34795,            0.019127,           0.0075436,           0.0045041,          3.5833e-05,          3.5833e-05,          3.5833e-05
                  72,             0.01909,             0.01061,           0.0064884,             0.70634,             0.53175,             0.59431,             0.34794,            0.019131,           0.0075447,           0.0045064,          3.5084e-05,          3.5084e-05,          3.5084e-05
                  73,            0.019196,            0.010724,           0.0065396,             0.69878,             0.53628,             0.59433,             0.34839,            0.019126,           0.0075436,           0.0044981,          3.4335e-05,          3.4335e-05,          3.4335e-05
                  74,            0.019201,            0.010593,           0.0065077,             0.72782,             0.52029,             0.59424,             0.34846,            0.019122,           0.0075437,           0.0044907,          3.3585e-05,          3.3585e-05,          3.3585e-05
                  75,              0.0191,            0.010555,           0.0065531,             0.70531,             0.53119,             0.59416,             0.34852,            0.019122,            0.007545,           0.0044906,          3.2836e-05,          3.2836e-05,          3.2836e-05
                  76,            0.019214,            0.010596,             0.00656,             0.69901,             0.53448,             0.59411,             0.34808,            0.019122,           0.0075477,           0.0044869,          3.2087e-05,          3.2087e-05,          3.2087e-05
                  77,            0.019172,            0.010602,            0.006537,             0.69361,              0.5391,             0.59466,             0.34832,            0.019122,           0.0075469,           0.0044869,          3.1338e-05,          3.1338e-05,          3.1338e-05
                  78,            0.019216,            0.010591,           0.0065639,             0.69704,             0.53647,             0.59492,              0.3485,            0.019121,           0.0075468,           0.0044893,          3.0589e-05,          3.0589e-05,          3.0589e-05
                  79,            0.019095,            0.010704,           0.0065412,             0.70483,             0.53286,             0.59488,             0.34853,            0.019119,           0.0075459,           0.0044933,           2.984e-05,           2.984e-05,           2.984e-05
                  80,            0.019159,            0.010608,           0.0065588,             0.70726,             0.53324,             0.59522,             0.34864,            0.019119,           0.0075466,           0.0044948,          2.9091e-05,          2.9091e-05,          2.9091e-05
                  81,            0.019098,            0.010643,           0.0065083,             0.70826,             0.53266,             0.59496,             0.34866,            0.019119,           0.0075462,           0.0044936,          2.8342e-05,          2.8342e-05,          2.8342e-05
                  82,            0.019113,            0.010586,           0.0064996,             0.70827,              0.5319,              0.5947,             0.34869,            0.019118,           0.0075454,           0.0044917,          2.7593e-05,          2.7593e-05,          2.7593e-05
                  83,            0.019121,            0.010586,           0.0065245,             0.70013,             0.53631,             0.59467,             0.34853,            0.019117,           0.0075449,           0.0044889,          2.6844e-05,          2.6844e-05,          2.6844e-05
                  84,            0.019218,            0.010695,           0.0065264,             0.69992,             0.53628,             0.59495,             0.34847,            0.019116,           0.0075443,           0.0044847,          2.6094e-05,          2.6094e-05,          2.6094e-05
                  85,            0.019055,            0.010536,           0.0065466,             0.70209,             0.53439,             0.59483,             0.34845,            0.019116,           0.0075448,           0.0044835,          2.5345e-05,          2.5345e-05,          2.5345e-05
                  86,             0.01913,            0.010636,           0.0065145,             0.69971,             0.53687,             0.59471,             0.34834,            0.019116,           0.0075458,           0.0044841,          2.4596e-05,          2.4596e-05,          2.4596e-05
                  87,            0.019135,            0.010606,           0.0065119,             0.71067,             0.53203,             0.59514,              0.3484,            0.019115,           0.0075455,           0.0044829,          2.3847e-05,          2.3847e-05,          2.3847e-05
                  88,            0.019109,            0.010619,           0.0065509,             0.70953,             0.53276,             0.59516,             0.34818,            0.019114,           0.0075448,           0.0044831,          2.3098e-05,          2.3098e-05,          2.3098e-05
                  89,             0.01912,            0.010595,           0.0065819,             0.70671,             0.53471,             0.59534,             0.34806,            0.019112,           0.0075456,           0.0044848,          2.2349e-05,          2.2349e-05,          2.2349e-05
                  90,            0.019153,            0.010605,           0.0065737,             0.70417,             0.53527,             0.59535,             0.34852,            0.019114,           0.0075455,           0.0044865,            2.16e-05,            2.16e-05,            2.16e-05
                  91,            0.019123,            0.010621,           0.0065098,             0.70694,             0.53353,             0.59523,             0.34852,            0.019114,           0.0075454,           0.0044855,          2.0851e-05,          2.0851e-05,          2.0851e-05
                  92,            0.019237,             0.01065,             0.00657,             0.70936,              0.5325,             0.59525,             0.34842,            0.019112,           0.0075458,           0.0044864,          2.0102e-05,          2.0102e-05,          2.0102e-05
                  93,            0.019071,            0.010574,           0.0065159,              0.7074,             0.53298,             0.59505,             0.34837,            0.019111,           0.0075451,           0.0044876,          1.9352e-05,          1.9352e-05,          1.9352e-05
                  94,            0.019198,            0.010558,           0.0065877,             0.71113,             0.53116,             0.59541,              0.3485,            0.019111,           0.0075451,           0.0044873,          1.8603e-05,          1.8603e-05,          1.8603e-05
                  95,            0.019158,             0.01066,           0.0065115,             0.71225,              0.5294,             0.59502,             0.34835,             0.01911,           0.0075433,           0.0044867,          1.7854e-05,          1.7854e-05,          1.7854e-05
                  96,             0.01923,            0.010631,           0.0065404,             0.70136,             0.53471,             0.59482,             0.34824,            0.019109,            0.007544,           0.0044863,          1.7105e-05,          1.7105e-05,          1.7105e-05
                  97,            0.019159,            0.010645,           0.0065588,             0.70197,             0.53414,             0.59455,             0.34843,            0.019109,           0.0075435,           0.0044885,          1.6356e-05,          1.6356e-05,          1.6356e-05
                  98,            0.019121,            0.010661,           0.0065303,              0.7035,             0.53323,             0.59464,              0.3482,            0.019109,           0.0075436,           0.0044878,          1.5607e-05,          1.5607e-05,          1.5607e-05
                  99,             0.01926,            0.010622,           0.0065849,             0.71022,              0.5302,             0.59492,             0.34852,            0.019109,           0.0075429,            0.004488,          1.4858e-05,          1.4858e-05,          1.4858e-05
